,smiles,oxidation,reduction
40082,COCCNC[CH]N,-1.3457131153017206,-1.995317311001101
70771,[CH2]/C(=C\CC)CC=C,0.5940382646901048,-1.311100936819336
64546,NC[C@@H]1CN[CH]CO1,-1.335753950740115,-1.9730588503088589
23127,CCC/[C]=C(\C)C=O,0.7072081155642973,-0.5768710531636847
77461,[CH2]N1COCC1(C)C,-1.169414133862387,-1.7480252685045756
78719,[CH2]OCCNC(=S)NN,-0.1333889109320436,-1.648215936214927
83248,[CH]1C=CC=CC[C@H]2C[C@@H]12,0.4359161191198177,-1.1824753332910438
27590,CCNC[C](C)CC,-0.2134159682572951,-2.1447319902866484
37507,CNCc1c[c]ccc1,1.3959686987113915,-0.6583947062559972
34049,CC[S@](=O)CCN[C]=N,-0.5630207396049349,-0.9482172793895559
68164,O=S1(=O)CCC[CH]N1,-0.4811161348574253,-1.5713725462483032
68552,O=[C][C@@H]1CCCNO1,-0.019974162569202,-1.1207067443295098
24731,CCCC[C](C)/N=C/N,-0.9463125211398652,-2.2281876124638167
59544,C[C]1NCCOC1(C)C,-1.571590232903334,-2.218799875374179
68279,O=[C]C1CNC1,-0.3047083100913488,-1.1410060251063712
85277,[CH]=CCC(C)=C(C)C,0.7054122006413488,-0.7435101891942066
49876,C[C@H]1C[C](N(C)C)CN1,-1.7682157059546952,-2.1802149153968884
11453,C=C[CH]OC(OC)OC,-0.0371714084821057,-1.4662298908555005
53118,C[CH]C[C@@H]1COC1=O,0.513983996531234,-1.7861204335030214
8427,C=CCCC/[C]=C/CO,0.3715080794410985,-0.9316186717822391
7132,C=C1C[C]1CC(C)=O,0.7813304223144257,-0.8781765974579825
11698,C=C[CH]n1ncnn1,0.9459831675990412,-0.7308027305840339
4258,C1=C[C@@H]2C=C[C]2O1,-0.3382592661198265,-1.1008700476994209
59307,C[C]1C[C@@H](O)CC[C@H]1C,-0.1200011815185213,-1.8000795903916065
69936,O[C@@H]1C[CH][C@@H]2C[C@H]12,-0.0646815597766465,-1.806528557608172
25827,CCC[C@H]1CC[C@@H]2[CH]N12,-0.2142322932225528,-1.0734415289010966
4279,C1=C[C@@H]2COC[C]2CC1,0.086773931920498,-1.9367868110669804
54578,C[CH]O[C@H](CC)C(C)C,-0.7184218019602739,-1.9016032051079872
56044,C[CH]c1cccc[n+]1C,1.416512876978449,0.0077808862139887
44324,C[C@@H](CO)CN[C]=S,-0.0567632076219979,-0.8585303766539458
42369,CO[CH]N1C=CN(C)C1,-1.7114266992762843,-1.771127264992602
46201,C[C@@H]1C[C](O)NC(=O)N1,-1.1714005246082937,-1.6671818862156131
7998,C=CC(=O)[N]N(C)C,0.3382836533974869,-0.1892799601489807
51740,C[CH]C/C(C)=C/OC,0.2878619814409715,-1.9497391671658024
11679,C=C[CH]c1ccccc1,0.5019568087244117,-1.0268293734439615
79641,[CH2]Sc1ncc[nH]1,0.4702289784494082,-0.9454689853440827
10159,C=CO[C@H](C)O[CH]CCC,-0.3748306245175921,-1.7006512097478743
62913,N#CCN1[CH]CC1,-1.1124074405273978,-1.6509642302588534
41538,CO[C@@H]1OC[CH][C@@H]1O,0.831588829278509,-1.250937786956246
84271,[CH]=C(C(=O)O)[C@H](C)CC,1.4066625557435852,-0.4462318480558664
54745,C[CH]SCSCCOC,-0.0665591071958111,-1.4967876553436676
38114,CN[C](C)C[C@H](C)NC,-1.747916425176287,-2.343017324097504
32397,CC[CH]N/C=C/C#N,-0.6582042304330389,-1.737739573955011
39559,COC1=C(C)C(=O)C[CH]1,1.0767040052046228,-0.4520549661332258
61300,Cc1c([NH])c(=O)[nH]n1C,0.1571683546674629,-0.9792376280291366
17898,CC(C)N[C](CO)CO,-1.3229376488016538,-1.902827692554327
6246,C=C([CH]C)C(C)C,0.3946917084253414,-1.5725154011968805
32939,CC[CH]c1ncco1,0.7393713191540021,-0.9897682200688976
64556,NC[C@@H]1C[C@H]1[S](=O)=O,1.6029614988069874,0.7522964644207519
21495,CC1=CNC(=O)C(=O)[N]1,1.4871794080476817,0.5030180311783186
21128,CC1=C([O])CCCC1,1.08266317744389,-0.4621773956903574
686,C#CCN([CH2])CCC=C,-1.0739857455440864,-1.849195142405565
4343,C1=C[C]2C=C[C@H](C=C1)N2,-0.4125720486975535,-1.3496586859630089
42598,CO[C](C#N)C(=O)OC,1.618471673128325,0.2105287964955033
11387,C=C[CH]NC1CCCCC1,-0.9435914379249172,-1.868079459911582
19672,CC1(C)CC([CH]O)C1,-0.5357554857990436,-1.8119707240365213
67247,O=C1O[CH][C@H](O)[C@@H]1O,0.5518614748700097,-0.9028840330413588
67810,O=CN[CH]C(=O)O,0.8705003192391185,-0.2517016090802464
35476,CN([CH]CO)C(=N)N,-0.7726802012497886,-1.3238628170936533
37968,CN[CH]COCCO,-1.3493865776422873,-1.9988275083476887
50218,C[C@H]1[CH]NCCC1,-1.5774677726463842,-2.242827040154205
76977,[CH2]N(C)[C@H](C=C)CC,-1.2500942511589157,-2.0438886463736177
69176,OCCCN[C]=S,-0.0928175602103928,-0.850067807857855
34049,CC[S@](=O)CCN[C]=N,-0.5630207396049349,-0.9482172793895559
26521,CCC[C](O)[C@H](C)CO,-0.9019860755829779,-2.133357862451104
50250,C[C@H]1[CH]OCOCC1,-0.4520821769652978,-1.834582925545702
46098,C[C@@H]1C[CH]NCCN1,-0.7518911254925347,-2.1009769722048217
76778,[CH2]N(C)C(C#N)C#N,-0.5328711375916626,-1.465957782533232
7881,C=CC(=O)N([CH]O)C=O,-0.4090346405188945,-1.1891691979962582
78985,[CH2]ONCC(=C)C,-0.0473210488697626,-1.4944203129533915
1666,C#C[CH]C(C)(C)C(=O)O,1.2512614933867,-0.7890339113653622
29833,CC[C@@H]1CNC[CH]N1C,-1.5527059153988638,-2.069249141926725
53536,C[CH]N(CC)C/C=C/C,-1.6099847170545734,-2.1072354635968833
19253,CC/C=C/[CH]OC(C)=O,0.1170595880925837,-1.5251957641043234
59469,C[C]1N(C)C[C@@H](C)N1C,-2.3313166662770946,-2.451506911841368
73090,[CH2]C/C(N)=N\C#N,1.5207303640777061,-1.2650329980051909
66435,O=C(OO)C1C[CH]C1,0.6432898708644235,-1.5840800048569292
43060,COc1cc(C)[c]cn1,1.7023082469545043,-0.4004360175624426
45010,C[C@@H]1C=[C]OC=C[C@@H]1C=O,0.8057657495786277,-0.4111570854267081
20910,CC1=C(C#N)CC[CH]C1,0.298773525129743,-1.7234266762510346
58559,C[C]1CC(C)(C)N1C=O,-0.5733880666491697,-1.7276715660651158
56120,C[CH]c1nc(CO)cs1,0.7014394191510824,-0.8600541832561728
24264,CCCCN([NH])CC,-0.4569257050865132,-1.7669640076762834
58306,C[C]1C(=O)OO[C@]1(C)O,1.9241309505649933,0.2032907151472986
44281,CSc1nn[c]c(O)n1,1.906144590521997,0.0244067046533764
4665,C1CO[C](C2CC2)O1,-1.3932232282203292,-1.6676444703608395
49624,C[C@H]1CN(C)C[CH]N1N,-1.4131143465161091,-1.8940385937733704
65122,N[C@@H]1C=C[C](CO)C1,-0.0095524138592759,-1.5348011878505377
52480,C[CH]CCNCCOC,0.2265015549620663,-1.8931406363118963
71359,[CH2]/C=C\OC(C)C,-0.0201102167295621,-1.5169780927968812
22576,CCC(=O)CC[N]N=O,1.097656345952763,0.435154215818704
69400,OC[C@@H]1C[CH]CO1,0.5360791922294981,-1.4648693492472529
25267,CCCO[N]C(C)=O,1.996838294045824,0.2947735328043102
52750,C[CH]CN1CO[C@H](C)C1,0.3404605199694455,-1.8168686738218809
28575,CCONOC[C](C)C,0.0044067430293086,-1.699154613979266
79,C#C/C=C/CN[CH]C,-1.4518353606522143,-2.1711809191288287
46082,C[C@@H]1C[CH]N(CCO)C1,-1.5298488163994866,-2.117330682321943
57731,C[C](N)CC(N)=O,-1.3638355295081706,-2.1782829463166724
68624,O=[C][C@H]1CCC[S@@]1=O,0.0428012271805489,-0.9024758705587296
42850,CO[C]1CCC[C@@H]1N,-0.9112377585107081,-1.8931406363118963
13377,C=[C]N1C=CN(CC)C1,-0.9403533489005986,-0.7085986915574818
680,C#CCN([CH2])C/C=C/C,-1.050856538223988,-1.8475897033086683
58285,C[C]1C(=O)N1C(C)(C)C,-0.1980962697620096,-0.7978230101478654
12843,C=[C]CC[C@H](C)NC,0.2376035744768891,-1.0172511605313668
67108,O=C1N=Cc2c[c]ccc21,1.8731650619654892,-0.3646265624642439
11165,C=C[CH]CC1(OC)CC1,0.5696301482595221,-1.4055497351814927
26753,CCCc1nnn([NH])n1,1.873165061967036,0.1232636578204999
9072,C=CCOC[CH]NC,-1.3280532852435907,-2.013004351891304
13716,C=[C][C@H](C)[C@@H]1CC(=O)N1,0.4846235086511479,-0.8429929915005361
43698,CSCC[C](C)N,-1.5773317184875704,-2.3811124890928568
19308,CC/C=N/[N]C1CC1,0.7998337881698863,-0.9445710278826078
66103,O=C(N[CH]O)[C@@H]1CO1,-0.7085714807254098,-1.4690598173971905
6712,C=C/[C]=C/CCC,0.2090866223925864,-0.7730339420667263
15206,CC(=O)[C@@H]1[CH]O1,0.6109906131128122,-0.5922451733231142
7781,C=CC#C[CH]CCC,0.711561848705121,-0.9945029048602784
5076,C=C(C)/C(C)=C\[C]=O,-0.6484899633585357,-1.2376316900389392
61758,Cc1ccnc([O])c1O,1.6153424274322947,0.5078615592979876
76936,[CH2]N(C)S(=O)(=O)CCCO,-0.2887899732889294,-1.2392371291342892
59501,C[C]1NC(=O)CNC1=O,0.3418210615761463,-0.7461224290793194
23794,CCCC/C=C\[C](C)CC,0.0490597185726091,-1.7791000388098477
3294,C/C=N/N[C](C)CC,-1.5084338915061202,-2.1266095760801984
56349,C[C](C(C)C)[C@H](C)C#N,0.2035356126359477,-1.7898211066741134
82922,[CH2]c1ncc(C)o1,0.6951809277559287,-0.8156188943663567
36755,CNC(=O)C1([C]=O)CC1,-0.0483006388274533,-0.9376050548551254
28561,CCON1[CH]C1,-0.002395965005741,-0.8930337118080414
61874,Cc1cncc([CH]N)c1,-0.6799456853128172,-1.6597533290398103
2139,C#Cc1ccc([CH2])cn1,0.9258199409825404,-0.7237823358908599
13696,C=[C][C@H](C)N(C)C,0.4741745491091498,-1.061577606088254
59680,C[C]1OCCO[C@@H]1O,-0.4261774647676541,-1.5587467201328002
24681,CCCC[CH]N(C)C#N,-0.3606537809724304,-1.4808421077138163
44914,C[C@@H]1C=CC=[C]C1,0.7610039307054919,-0.8368161326046923
27771,CCN[C](CC)CN,-1.8429366510135048,-2.275888201205384
6346,C=C([CH]O)C(=O)OC,0.0890324309886727,-1.5560528477530178
18267,CC(C)[C@@H]1C[CH]NC1,-1.555998426087327,-2.0536301242801933
52308,C[CH]CCCC/N=C/N,0.1381207721705593,-1.9462561806512872
74845,[CH2]CCN[C@H](C)C#N,0.4661473536262129,-1.5432637566450822
48770,C[C@H](O)[C@H]1CN=[C]N1,1.0146905187544402,-0.2822865844066733
27954,CCOC(=O)C(=O)[C]=O,1.3351524888770223,-0.0050082048908537
70638,SC1=NN=N[N]1,2.8724556615056316,1.7356687271569289
27990,CCOC(=O)CN1[CH]C1,-0.4231842732319841,-0.9133329925849036
46902,C[C@@H]1[CH]CC[C@H]1C=O,0.2006784752621859,-1.8462019508698961
4355,C1=C[C]2CCCN2C1,-1.3695498042572418,-2.1584190388545115
55996,C[CH]c1cc(=O)[nH][nH]1,0.9731939997392418,-0.5664493044522123
47240,C[C@@H]1[C]=CC=N1,1.8649746014916664,-0.1234297463688918
36185,CN1C[CH]N(N)CC1,-1.4643523434363352,-1.855725742119894
35771,CN1CCC(=N[NH])CC1,0.2085696165832145,-0.7866665689688985
78181,[CH2]O/C=C/CCO,0.0484610802654748,-1.38579467104762
28619,CCO[C@@H]1CC[CH]NC1,-1.4652230900657377,-2.14285444286903
5261,C=C(C)C1=[C]CCC1,0.7113713728806159,-0.6273743576179629
50775,C[C@]1(O)CCO[CH][C@@H]1CO,-0.4496059912405457,-1.719916478902901
82658,[CH2]c1cc(COC)co1,0.3770046675335923,-1.171944741251283
39043,COC(=O)[C@]1(C)C=[C]CC1,0.9028812094884939,-0.5654969253281399
63314,N#C[C@H]1[CH]C[C@H]1C#N,1.2568941356411008,-1.0849245000649301
66546,O=C1C=CN[C](O)N1,-1.5611956950254804,-1.2658493229704488
34741,CN(C)C1=CC[CH]C=C1,-0.0377428359571672,-1.4621754768643769
77609,[CH2]NC(=O)CCN=C,-0.1239739630118812,-1.45232515563106
11165,C=C[CH]CC1(OC)CC1,0.5696301482595221,-1.4055497351814927
42300,CO[CH]COCCO,-0.2678104217071704,-1.788841516716423
43618,CSCCO[CH]C1CC1,-0.8860405279469399,-1.717712401500417
64254,NCC1=C[CH]1,-1.3101485576952645,-1.7579300114043577
67624,O=CC1=CCC[CH]C1,0.2647599849529456,-1.7429368428962575
31905,CC[CH]C/C=N\O,0.23635187619693104,-1.67635193664558
34073,CC[n+]1[c]cc(C)cc1C,2.800047637180689,0.45406574415679296
44690,C[C@@H]([CH]OC=O)C=O,0.5180656213513366,-1.0139858606734289
71256,[CH2]/C=C/OC=C,0.064923633710884,-1.436706137981434
12650,C=[C]CC1CCCCC1,0.2941476836651038,-1.0653327009234899
48238,C[C@H](N)[CH]n1cnnc1,0.4983105572174642,-1.216026289319521
52399,C[CH]CCCS[C@H](C)OC,0.1995900419731127,-1.92089568509354
27257,CCN1N=C[CH]C1=O,1.5528391460048132,0.2836443024574153
73488,[CH2]C1=C(C)CCO1,0.4429637246435174,-1.3676450460090983
352,C#CC1=C(C)CC[CH]C1,0.2029097634967414,-1.7690864525825507
30816,CC[C@H](C)c1c[c]n[nH]1,2.1683753798617063,-0.3476470032094636
52573,C[CH]CC[C@@H](O)/C=C/C,0.1755356663641087,-1.9168956927712009
63304,N#C[C@H]1C[CH]OCC1,-0.4346400335621978,-1.6263928488358381
65682,N[CH]NCCCN,-2.282010638437084,-2.2091128191317484
8061,C=CC([C](C)C)=C(C)C,-0.1644092595716255,-1.9784465950746108
78950,[CH2]ON(C)CCN,-0.0871849179575381,-1.542175323359103
3464,C/C=[C]/CSCCCC,0.4758888315358822,-0.8728160635289433
16124,CC(C)(C)[CH]N,-1.3895497658813096,-2.15232381245411
16952,CC(C)=[C]CO,0.3836441105762098,-0.7871019422835994
5711,C=C(C)[CH]C/C=N/O,0.560759416980801,-1.3375498656599696
71674,[CH2]C(=C)CC(=O)/C=C/C,1.0298469522557454,-1.0825843685005383
59182,C[C]1COC(=O)OC1,0.5576573821168438,-1.307917269459162
66396,O=C(O)[C]1CCSC1,1.3073974400938324,-0.3410891926615162
57836,C[C](N)c1ccccc1O,-0.9632920803946452,-1.5397263484679695
68173,O=S1(=O)CC[CH]N1,-0.4807351832084152,-1.3405974788597836
8995,C=CCOC(=O)/[C]=N/O,0.6639701032918417,0.356052326785452
34320,CCc1cnc([NH])cn1,1.7497639382074217,0.0250053429605108
37919,CN[CH]CCC=C(C)C,-1.4968964986765965,-2.211561794024428
80529,[CH2][C@@H]1CCC[C@@H]2O[C@@H]21,0.4641881737123787,-1.5047332183334814
46475,C[C@@H]1OCC[C]1CO,0.10315485286814399,-1.5352365611636922
43141,COc1n[c]cc(C=O)n1,1.3996965827161023,-0.3998645900873807
56778,C[C](C)C[C@H](C)CN,-0.2310213766528281,-2.073140290923869
70491,O[C]1CC[C@@H]2C[C@H]12,-1.0293599808344052,-1.8927868954934115
30063,CC[C@@H]1N[C](C)CO1,-1.4748557246440241,-1.84105910359434
77531,[CH2]N1NC(=O)C[C@H]1C,-1.1164346436833554,-1.595345289364185
66541,O=C1C=CN=[C][C@@H]1O,1.0521598346121328,-0.3512116222186487
8459,C=CCCCC[CH]C#N,1.3908258514373824,-0.5875921210279507
19330,CC/C=[C]/C=C(\C)C=O,1.01330276631412,-0.2536607889940816
32078,CC[CH]CCCCC#N,0.2193178952764602,-1.9208412634309413
24187,CCCCC[CH]C(=N)N,0.9269627959326644,-0.9751560032090351
37699,CN[C@@H]1C[CH]N(C)C1=O,-0.6013335912568647,-1.6029643223629462
46597,C[C@@H]1O[CH]C(C)(C)[C@@H]1O,-0.5631567937652955,-1.7957530680797618
66356,O=C(O)[CH]NO,0.0797807480593961,-0.4041639015656066
78696,[CH2]OCCCCCC=O,-0.2034568036956896,-1.6429642456095357
57386,C[C](C)n1cnc(=O)[nH]1,-0.1445181412773921,-1.3826654253515902
76889,[CH2]N(C)C[C@@H](N)CC,-1.2739037292839115,-1.9175215419104064
73039,[CH2]C/C(=N\C)OC,0.7926501284858256,-1.466093836693593
5825,C=C(C)[C](C)CO,0.3054129681723596,-1.275754065869457
29738,CC[C@@H]1CCC[CH]N1O,-1.2873186695295058,-1.9062562574031512
42518,CO[CH][C@H](N)C1CC1,-0.5309119576778283,-1.7580388547318724
19535,CC/[C]=N/NC(C)=O,-0.4552658443270188,-0.5321364451241677
23030,CCC/C=C(/[CH]O)CC,-0.3920822920946398,-1.986310525562021
49541,C[C@H]1CCN[CH]O1,-1.8035081552404304,-1.997004382594215
21907,CC1=NN([C]=O)[C@H](C)C1,0.0985562222355778,-0.7265306299378804
77971,[CH2]NS(=O)(=O)CCC,-0.1035386280746584,-1.2210875040988607
34572,CN(C)/C([NH])=N/N,0.5979294136857014,-0.9183397857000984
47526,C[C@@]12CCCC[C]1OO2,-0.2462866534839696,-1.5564882210661724
38484,COC(=O)/C(C)=[C]/O,0.4432630437978568,-0.2621233577901725
36271,CN1C[C](O)[C@H](N)C1,-0.7010068693907927,-1.8836712667260425
5857,C=C(C)[C]1CC1(C)C,0.4288957244266438,-1.3493321559781428
12848,C=[C]CC[C@H](N)CO,0.3384469183914662,-0.9521084283866998
19914,CC1(C)CO[C](CO)C1,-0.7769250910623233,-1.745276974459102
2472,C/C=C(C)/[C]=C/CO,-0.1610895380510895,-0.8340678385592191
34398,CCc1ncc[c]c1C,1.4147441728891188,-0.5328439267595901
37806,CN[C@H]([CH]OC)C(N)=O,-0.2676743675468103,-1.5151549670434077
66150,O=C(O)C1=C[N+]=CC=N1,4.083609800094659,2.803013617884286
21663,CC1=C[CH]N(C)C[C@@H]1C,-1.1154550537272119,-2.1617931820391907
101,C#C/C=C/[CH]C,0.6884326413865693,-0.9629655504097796
21821,CC1=NC(CN)=C(C)[N]1,1.4088666331476158,0.05801208234599901
62904,N#CCN1CCCC[N]1,-0.18427316703378602,-1.5105019147482437
71741,[CH2]C(=C)COCOC,0.9595341620049976,-1.18171342998993
31915,CC[CH]C1(C(C)=O)CC1,-0.0142054661544399,-1.8904195530984944
43780,CSC[C@@H]1CO[C](C)O1,-1.2759445416924158,-1.7445150711595354
86424,[C]1=C[C@@H]2O[C@@H]2[C@@H]2O[C@H]12,1.2679417334886862,-0.4787487924625084
19258,CC/C=C/[C](C)C(=O)O,0.9017927762025142,-0.4786127383036946
52715,C[CH]CN(N)C(N)=O,0.3952087142362588,-1.6654403929583559
56176,C[CH]c1occc1C=O,0.6219565784657268,-0.5347214741772084
17132,CC(C)C1=NCCC[N]1,2.0021716171458843,-0.1847085403500337
43837,CSC[C@H]1[CH]C[C@@H](C)O1,0.5628002293908532,-1.7850592110491146
42711,CO[C](CCCO)OC,-1.2274820496512815,-1.69814781319105
37413,CNC[CH]NCCN,-1.4676720649584172,-2.0443784413509163
46471,C[C@@H]1OCC[C](N)[C@H]1O,-1.3697130692512212,-1.80282788443708
38766,COC(=O)N(N)[CH]CO,-0.0628856448552444,-1.24242079649601
15114,CC(=O)[C@@H]1C=[C]CC1,0.8971941455714951,-0.5092249244621936
64560,NC[C@@H]1C[CH]CCO1,0.2967327127181454,-1.7664742126958912
1934,C#C[C](C)C(=O)OC,1.6556416698316774,-0.0649536680973676
32026,CC[CH]CC1(CO)CCC1,0.2149369513035646,-1.9524874612112757
76725,[CH2]N(C)C#CC,-0.6915374998049386,-1.6696580719395917
54911,C[CH][C@@H](C)O,0.4099025635915652,-1.5968418851304729
57675,C[C](CO)[C@H](C)N,-0.031593187893395,-1.6294404620356522
57246,C[C](C)[C@H](N)C(=O)O,0.2693041939198206,-1.6229370731533952
77166,[CH2]N(N)CCNCC,-1.2963798766311851,-1.7313994500682806
35140,CN(C)[CH]C1(N)CC1,-1.4011960020375755,-1.977902378431621
79332,[CH2]Oc1coc(C)cc1=O,0.3436441873296196,-1.1885977705211968
58785,C[C]1CCCN1CCO,-1.8187734320715716,-2.1715618707778384
50231,C[C@H]1[CH]OC(=O)C1,0.0054951763152875,-1.2959172924844116
7812,C=CC(=C)O[CH]CC,-0.2832933851964356,-1.568760306360097
4918,C1NC[C]1NC1CC1,-1.4401347028318043,-1.9580384709679133
31394,CC[C@H]1[C](C)CCC1=O,-0.0353754935607035,-1.7377667847886291
35865,CN1CCN([C]=S)CC1,-0.1040828447161015,-0.9882716242987428
36452,CN1[CH]CCCC1=N,-0.9625845987592228,-1.9877799104985567
5794,C=C(C)[CH][C@H](C)CCC,0.452405883397299,-1.5489780313956998
31026,CC[C@H](O)C[N]N,-0.0519468903344009,-1.7226919837819934
42886,CO[C]1CN(C)C[C@@H]1N,-0.7779046810200141,-1.8690046282035813
15458,CC(=O)[CH]OCCC#N,0.9335750281432088,-0.2923545922996613
18789,CC(C)[C]1C=CC=CC1,-0.1271848412041274,-1.5490868747239883
70880,[CH2]/C(C)=C/[C@H](C)CC,0.4431542004680215,-1.5090597406453266
52383,C[CH]CCCOC(C)=O,0.2477260040324749,-1.890718872251288
44725,C[C@@H]([C]=O)CN,-0.3198647435926549,-1.2421758990073608
31665,CC[C@]12C[CH]CC[C@@H]1O2,0.3990998632318554,-1.9466915539659881
73606,[CH2]C1=CCC(C)(C)C1,0.4973037564292486,-1.4112095882664188
41279,CO[C@@H]1C=CC=C[C]1O,0.028243431984829,-1.0220402669884379
68542,O=[C][C@@H]1CCC(=O)N1,0.0745562682891707,-0.9587206605956976
33065,CC[C](C)CCCCC=O,-0.2158649431499757,-2.1147184424352834
35517,CN([C]=O)CCCCO,-0.2168445331076665,-0.9174962499012214
41865,CO[C@H]([CH]N)CC(=O)O,-1.1141217229525835,-1.8946100212484318
79320,[CH2]Oc1ccsc1N(C)C,-0.0277292497298704,-1.398801448807493
82947,[CH2]c1nccnn1,1.8880765979781449,-0.2577152029821112
23270,CCC1([CH]N)CCCC1,-1.309930871037141,-2.375643111833982
36901,CNC(=O)[CH]SC(C)C,0.5018479653945764,-0.3045178342637502
12033,C=Cc1[c]c(C)cnc1,1.5300908903352717,-0.4355107801916005
84021,[CH]1N2CCCCN12,0.0206243989860688,-0.9503125134637512
22643,CCC(=O)OC[C](C)O,-0.5682180085430883,-1.6587737390836668
37353,CNC[C@H](O)[CH]N(C)C,-1.3544477924200795,-1.845793788387267
58369,C[C]1C=C(O)N1C,-0.6903674340227428,-1.8200795520141282
82793,[CH2]c1cn[nH]c1C,-0.0194299459262126,-1.5719711845538904
24612,CCCC[CH]/C=C/O,-0.3170348170509647,-1.9908275236983708
71176,[CH2]/C=C/CC(C)C,0.5170316097310481,-1.4576856895631929
3770,C/[C]=C/C(=O)OCCO,0.9384185562644244,-0.5561363990721215
27731,CCN[CH][C@@H]1CCCO1,-1.4408149736351552,-2.059834194008109
43224,CS(=O)(=O)CCN[C]=O,0.0142842750977916,-0.7576054002446986
26880,CCN(CC)C1=[C]N1,-0.5080276478479258,-0.8862037929393725
20042,CC1(C)C[CH]N(N)CC1,-1.5435086541352783,-2.017031555050356
54872,C[CH][C@@H](C)CC,0.0759984423920876,-2.009385311217976
77841,[CH2]NCCOC(C)C,-1.18623042812628,-2.009303678720212
51215,C[CH]/C(N)=N/C#N,1.5509615985856486,-0.172327611724727
223,C#CC(=C)CCC[C]=C,0.3302564579160965,-0.9656594227926556
50021,C[C@H]1[C@@H]([C]=O)N1C,-0.1914840375530113,-1.1375774602575477
56370,C[C](C)/C(N)=C/C(C)=O,0.7323237136303025,-0.5666942019424082
71734,[CH2]C(=C)COC(C)(C)CO,0.9638062626511514,-1.1764073177219414
48684,C[C@H](O)[C@@H]1C[CH]CC[C@@H]1O,0.1012228837863808,-1.8609774327221917
71658,[CH2]C(=C)C1=CCC=C1,0.9647042201110788,-1.1616590467017178
35193,CN(C)[CH]O,-1.7594538180042643,-1.8382835987160209
36459,CN1[CH]CCC[C@@H]1C#N,-1.2039718906821737,-1.8972766827976888
65751,N[CH]c1cnc[nH]1,-0.9931151524215052,-1.879154268592786
71184,[CH2]/C=C/CCC(=O)O,0.5627185968961834,-1.3874001101429698
36307,CN1NCC[C]1CC#N,-1.423590516890179,-1.8121884106930983
47389,C[C@@]1(CO)O[CH]CO1,-0.2696335474621909,-1.6007330341268435
14272,CC(=O)C1(C)[CH]OC1,-0.1349399283632495,-1.4715904247860867
42660,CO[C](C)ON,-1.2416316823643712,-1.469277504055314
83796,[CH]1CN2CC[C@H](C2)N1,-1.4242435768614574,-2.2461467616747406
13023,C=[C]CO/C=C(\C)CC,0.6368136928142389,-0.6813334377515905
45021,C[C@@H]1CC(=O)C[CH]N1,-1.3187199698196441,-1.9525146720433482
31749,CC[CH]/N=C(\C)C(C)=O,-0.009906154676214,-0.3917557621097742
57635,C[C](CO)NC(=O)O,-0.3428034750882482,-1.5254678724250446
51505,C[CH]C(=O)CCCOC,1.4320502621303115,-0.2041914961616369
77690,[CH2]NC(C)(C)[C@H](C)O,-1.1648971357260365,-1.8651406900400571
10234,C=CO[C](C)OCC,-1.0755911846409827,-1.3870191584924132
24836,CCCC[N]O,1.3018192195051226,-1.4850869975294452
42602,CO[C](C(=O)O)C(C)C,0.3501475762103299,-0.5794832930487974
6882,C=C1CCN2CC[CH][C@H]12,0.40895018446672,-1.684760083777527
28550,CCON(C)[C]=O,0.354501309354247,-0.6231838894680255
21353,CC1=CCC[CH]C=C1,0.3598618432863798,-1.2141487419019033
26734,CCCc1cn[c]s1,2.307722051257357,0.1223384895254078
55636,C[CH][C@H](N)C(=O)O,0.6958884093913511,-1.432760567320146
76309,[CH2]C[C@H](NC)C(N)=O,0.6360790003467445,-1.452651685617472
85296,[CH]=CCC1(O)CCC1,0.3804604432160348,-0.7303945681029518
4046,C/[C]=C\C(C)=O,0.7158883710169652,-0.6392654912628775
51003,C[C@]12CCC[CH]C[C@@H]1O2,0.3028823607819166,-1.877902570312827
67832,O=CO[CH]COC=O,0.5628818618886156,-0.8121086970213165
57808,C[C](N)[C@@H]1CC1(C)C,-1.6371411275321766,-2.322636410822879
26866,CCN(CC)/C(N)=N/[NH],-0.37834082186417894,-1.6733315342793853
53312,C[CH]C[C@](C)(CC)OC,0.2139845721779458,-1.9596711208968824
47203,C[C@@H]1[C](CO)CNC1=O,0.30329052326454603,-1.4931958255070517
77354,[CH2]N1CCCCCC1,-1.3978218588528954,-1.9775758484452088
47584,C[C@@]12OCC[CH][C@@H]1CC2=O,0.4356167999654774,-1.668569638654386
69875,O[C@@H]1CC[CH]CCO1,0.208379140757164,-1.8454400475687824
21438,CC1=CC[CH]C[C@@H]1N,0.1788281770525719,-1.823861857681436
32055,CC[CH]CCC(C)(C)O,0.1349915264729828,-1.9284875072633219
41703,CO[C@H](C)C(=O)[CH]O,1.1205950774468096,-0.4056877081647401
57038,C[C](C)OCOC=O,-0.666639588395511,-1.5976037884308132
34264,CCc1cc[nH]c1[C]=O,-0.2632662127402954,-1.1225570809150556
51418,C[CH]C#CCO,0.7582556366584718,-0.9576866489738634
17106,CC(C)C1=CCC[CH]C1,0.1048147136291843,-1.8595080477856563
7308,C=C1[CH]CO[C@H](CCC)C1,0.5784192470404781,-1.3762164581319305
25381,CCC[C@@H](C)[S](=O)=O,1.7884849523419801,0.592813777243764
56599,C[C](C)CC(C)(C)N,-0.20108946129922603,-2.1260653594372085
7748,C=C=C[C]1CCCCC1,-0.0675386971504083,-1.3088424377527081
